experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,0,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.16240065997524256,0.48720197992572767,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,0,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.19706480582053335,0.59119441746160006,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,6,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.025760421270928813,0.077281263812786438,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,6,12,36,3,1,16-QAM,em_gs,detection_nmse,0.028681919292127007,0.086045757876381024,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,6,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.014104416688235156,0.042313250064705467,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,6,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.044398643659111524,0.13319593097733456,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,12,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.012831649999131443,0.038494949997394327,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,12,12,36,3,1,16-QAM,em_gs,detection_nmse,0.01175897840442075,0.03527693521326225,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,12,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.0040940276493644772,0.012282082948093432,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,4,12,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.012108332389854747,0.036324997169564242,,3,,,ok,,,20260818,0.18928720334405799,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,-5,12,36,3,1,16-QAM,biased_gs,detection_nmse,2.5874906386719165,7.76247191601575,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,-5,12,36,3,1,16-QAM,em_gs,detection_nmse,1.9558474940541721,5.8675424821625164,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
