epoch,train_loss,val_nmse_db,lr,seconds
0,-8.894737876033783,-5.3270912009631335,0.000985470908713026,1335.5
1,-9.798151942443848,-5.608998104449428,0.000942728012826605,685.0
2,-10.152809441757203,-5.798459370630548,0.0008742553740855506,729.1
3,-10.567927020454407,-6.012351409909781,0.0007840323733655781,816.7
4,-10.942642671394347,-6.2215674213580305,0.0006773024435212678,775.1
5,-11.433446766471862,-6.4709238013298815,0.0005602683401276615,781.7
