epoch,train_loss,val_nmse_db,lr,seconds
0,-12.85170401587251,-5.1411636305841295,0.000985470908713026,1517.2
1,-13.687820112421836,-5.760328848465045,0.000942728012826605,842.9
2,-13.975932046231453,-5.905451679600128,0.0008742553740855506,830.7
3,-14.11350200736788,-6.05817470938777,0.0007840323733655781,877.4
4,-14.240988673101754,-6.1062683945773975,0.0006773024435212678,851.0
5,-14.330872504308505,-6.159728244931731,0.0005602683401276615,847.2
6,-14.414776880704835,-6.211986098567136,0.00043973165987233864,844.6
