epoch,train_loss,val_nmse_db,lr,seconds
0,0.043725973372161386,-13.938567347108675,0.000985470908713026,560.7
1,0.036050056633353235,-14.763511441797812,0.000942728012826605,447.7
2,0.0310267870336771,-15.292149189278446,0.0008742553740855506,445.0
3,0.02662676370292902,-15.974091865279982,0.0007840323733655781,456.7
4,0.023175149988010527,-16.431183242568896,0.0006773024435212678,465.8
5,0.021731188574805854,-16.417712375816382,0.0005602683401276615,451.4
6,0.020839151683822273,-16.721048611157187,0.00043973165987233864,520.1
