experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,5,36,3,1,16-QAM,em_gs,detection_nmse,0.12010464677536405,0.36031394032609215,,3,,,ok,,,20260818,1.503561700881817,1.7782794100389228,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,5,36,3,1,16-QAM,genie_zf,detection_nmse,0.015901409709958975,0.047704229129876922,,3,,,ok,,,20260818,1.503561700881817,1.7782794100389228,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,5,36,3,1,16-QAM,cui_crlb,detection_nmse,0.11950414049333526,0.35851242148000578,,3,,,ok,,,20260818,1.503561700881817,1.7782794100389228,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,6,36,3,1,16-QAM,biased_gs,detection_nmse,0.045249473938774813,0.13574842181632443,,3,,,ok,,,20260818,1.503561700881817,1.9952623149688795,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,6,36,3,1,16-QAM,em_gs,detection_nmse,0.049635361779343516,0.14890608533803054,,3,,,ok,,,20260818,1.503561700881817,1.9952623149688795,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,6,36,3,1,16-QAM,genie_zf,detection_nmse,0.030548248999966211,0.091644746999898635,,3,,,ok,,,20260818,1.503561700881817,1.9952623149688795,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,6,36,3,1,16-QAM,cui_crlb,detection_nmse,0.09996607004790499,0.29989821014371498,,3,,,ok,,,20260818,1.503561700881817,1.9952623149688795,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,7,36,3,1,16-QAM,biased_gs,detection_nmse,0.13143060002418736,0.39429180007256204,,3,,,ok,,,20260818,1.503561700881817,2.2387211385683394,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,7,36,3,1,16-QAM,em_gs,detection_nmse,0.10999488957015309,0.32998466871045928,,3,,,ok,,,20260818,1.503561700881817,2.2387211385683394,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,7,36,3,1,16-QAM,genie_zf,detection_nmse,0.053350963595811061,0.16005289078743318,,3,,,ok,,,20260818,1.503561700881817,2.2387211385683394,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,7,36,3,1,16-QAM,cui_crlb,detection_nmse,0.10529438302159622,0.31588314906478865,,3,,,ok,,,20260818,1.503561700881817,2.2387211385683394,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,8,36,3,1,16-QAM,biased_gs,detection_nmse,0.1579070398477779,0.47372111954333368,,3,,,ok,,,20260818,1.503561700881817,2.5118864315095797,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,8,36,3,1,16-QAM,em_gs,detection_nmse,0.2065526195538708,0.61965785866161238,,3,,,ok,,,20260818,1.503561700881817,2.5118864315095797,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,8,36,3,1,16-QAM,genie_zf,detection_nmse,0.044382009258603611,0.13314602777581083,,3,,,ok,,,20260818,1.503561700881817,2.5118864315095797,50
