epoch,train_loss,val_nmse_db,lr,seconds
0,-12.869745917420039,-5.124533277410394,0.000985470908713026,1492.5
1,-13.717015319330155,-5.795849044632569,0.000942728012826605,865.7
2,-13.972032031674068,-5.9178904320934205,0.0008742553740855506,865.7
3,-14.103423602762675,-6.030990064882884,0.0007840323733655781,812.9
4,-14.239386631730271,-6.1388917909405025,0.0006773024435212678,817.5
5,-14.352875244839032,-6.173454513861337,0.0005602683401276615,846.2
6,-14.462103226852667,-6.273206508205807,0.00043973165987233864,815.2
7,-14.580986922676331,-6.32490105152695,0.00032269755647873233,859.9
8,-14.675096327404948,-6.378166650470281,0.00021596762663442218,880.8
