algorithm,snr_db,rsr_db,n_ok,n_failed,nmse_linear,nmse_db,se_linear,se_db,nmse_db_ci95_low,nmse_db_ci95_high,total_error_energy,total_expected_symbol_energy
biased_gs,9.0,12.0,2000,0,0.02801445703367214,-15.526177904573517,0.00041105621949388474,0.06372404350497798,-15.651074734792537,-15.401281074354497,168.08674220203284,6000.0
biased_gs,10.0,12.0,2000,0,0.022161870776993206,-16.54393581767068,0.0003356694179415098,0.06577936376517966,-16.67286100157639,-16.415010633764968,132.97122466195924,6000.0
biased_gs,11.0,12.0,2000,0,0.017063710525211478,-17.679265250205155,0.0002518509378129718,0.06409946558383561,-17.80489789417774,-17.553632606232572,102.38226315126887,6000.0
biased_gs,12.0,12.0,2000,0,0.013650438878557528,-18.64853385291967,0.0002045263343241019,0.06507091763942126,-18.77607050793391,-18.52099719790543,81.90263327134517,6000.0
cui_crlb,-5.0,12.0,2000,0,0.7828576496111337,-1.0631720040530104,0.0012339554883530686,0.006845434285175163,-1.0765888087104893,-1.0497551993955314,4697.145897666802,6000.0
cui_crlb,-4.0,12.0,2000,0,0.5915098189695448,-2.2803804175642695,0.0008944936222595659,0.006567492741231784,-2.293252466805812,-2.267508368322727,3549.0589138172686,6000.0
cui_crlb,-3.0,12.0,2000,0,0.4492218002364231,-3.4753917606897256,0.0006565039356744612,0.006346887806004311,-3.4878314322034103,-3.462952089176041,2695.3308014185386,6000.0
cui_crlb,-2.0,12.0,2000,0,0.3435994841344712,-4.639474968714144,0.00045256937404153337,0.005720275812396896,-4.650686503288078,-4.6282634341402105,2061.5969048068273,6000.0
cui_crlb,-1.0,12.0,2000,0,0.2643235870526837,-5.77864080645213,0.0003305063950619807,0.005430355467313827,-5.789284107591316,-5.767997505312945,1585.9415223161022,6000.0
cui_crlb,0.0,12.0,2000,0,0.20477403128003008,-6.887251198977568,0.0002567060981400612,0.005444344734351845,-6.897921918576317,-6.876580479378818,1228.6441876801805,6000.0
cui_crlb,1.0,12.0,2000,0,0.15853546046866948,-7.998735816266174,0.00018080877862137725,0.004953103526668035,-8.008443720790142,-7.989027911742206,951.2127628120169,6000.0
cui_crlb,2.0,12.0,2000,0,0.12372842030760675,-9.075305318575733,0.00013122905115818233,0.0046062216459005646,-9.084333347106506,-9.06627729004496,742.3705218456405,6000.0
cui_crlb,3.0,12.0,2000,0,0.09657785481563348,-10.151224453643302,0.00010249297552097853,0.0046089379172460825,-10.160257805968085,-10.142191101318518,579.4671288938009,6000.0
cui_crlb,4.0,12.0,2000,0,0.0753987127258548,-11.226360687300971,7.235020003001741e-05,0.004167351338195783,-11.23452854583476,-11.218192828767183,452.3922763551288,6000.0
cui_crlb,5.0,12.0,2000,0,0.059231414662427144,-12.274478946974156,5.568162355664735e-05,0.004082668292136167,-12.282480829787566,-12.266477064160746,355.38848797456285,6000.0
cui_crlb,6.0,12.0,2000,0,0.04659718358921666,-13.316403319929588,4.370388569787276e-05,0.004073284034425837,-13.324386809935865,-13.308419829923311,279.5831015353,6000.0
cui_crlb,7.0,12.0,2000,0,0.03675368429833547,-14.346991194305021,3.2666158373829176e-05,0.003859948355537845,-14.35455655406406,-14.339425834545983,220.5221057900128,6000.0
cui_crlb,8.0,12.0,2000,0,0.028981101755670646,-15.378851082605344,2.5591531583319328e-05,0.0038350029076840314,-15.38636755018501,-15.371334615025678,173.88661053402387,6000.0
cui_crlb,9.0,12.0,2000,0,0.022878054343591407,-16.40580912736171,1.8826528889295202e-05,0.0035738430756474676,-16.412813731076376,-16.398804523647044,137.26832606154844,6000.0
cui_crlb,10.0,12.0,2000,0,0.01811878541343085,-17.418709184651867,1.599944850452277e-05,0.0038349547392171235,-17.426225557823074,-17.41119281148066,108.71271248058511,6000.0
cui_crlb,11.0,12.0,2000,0,0.014321832112033035,-18.440014216056213,1.2118200538252396e-05,0.0036747167423769973,-18.447216528524656,-18.43281190358777,85.93099267219822,6000.0
cui_crlb,12.0,12.0,2000,0,0.01134673830111925,-19.451289615019476,9.883825925261822e-06,0.0037830175910641183,-19.458704193250842,-19.44387503678811,68.0804298067155,6000.0
em_gs,-5.0,12.0,2000,0,0.9039588414595355,-0.4385134312412369,0.014847665496970659,0.07133354859462711,-0.5783246173761438,-0.2987022451063299,5423.753048757213,6000.0
em_gs,-4.0,12.0,2000,0,0.7055262762542179,-1.5148680697029269,0.012178958276123236,0.07496892111137213,-1.6618044550410407,-1.367931684364813,4233.1576575253075,6000.0
em_gs,-3.0,12.0,2000,0,0.5525232232108332,-2.5764946334356353,0.010329693386696454,0.08119348923516566,-2.7356309481157006,-2.41735831875557,3315.1393392649998,6000.0
em_gs,-2.0,12.0,2000,0,0.4202288678833133,-3.7651411677587,0.007627526396024403,0.07882829756675871,-3.9196417919521536,-3.6106405435652467,2521.37320729988,6000.0
em_gs,-1.0,12.0,2000,0,0.3150842357938991,-5.015733247821559,0.00542117973306416,0.07472250833315397,-5.162186672989034,-4.869279822654083,1890.5054147633946,6000.0
em_gs,0.0,12.0,2000,0,0.25271297413540755,-5.973724610845408,0.004419681879520453,0.07595349857324925,-6.122590732548791,-5.8248584891420245,1516.2778448124454,6000.0
em_gs,1.0,12.0,2000,0,0.19341115276219295,-7.135184865951746,0.0029714211957799644,0.06672168643368198,-7.265956968349537,-7.004412763553955,1160.4669165731577,6000.0
