epoch,train_loss_db,val_nmse_db,lr,seconds
0,-11.63690980065575,-4.413994276828714,0.000985470908713026,1306.1
1,-12.575543540771314,-5.448886449299579,0.000942728012826605,634.0
2,-13.02635066849729,-5.687832225467569,0.0008742553740855506,624.9
3,-13.354525605813961,-5.8661404825726295,0.0007840323733655781,646.1
